id,title,score,director
tm840438,Mike Birbiglia: The New One,7.45,Seth Barrish
tm165518,The Hunger Games: Catching Fire,7.45,Francis Lawrence
tm152904,Tom Segura: Completely Normal,7.45,Jay Chapman
tm375007,Feminists: What Were They Thinking?,7.45,Johanna Demetrakas
tm409817,Sir,7.45,Rohena Gera
tm307950,Mike Birbiglia: Thank God for Jokes,7.45,Mike Birbiglia
tm103095,Ip Man 2,7.45,Wilson Yip
tm440415,John Leguizamo's Latin History for Morons,7.45,Aram Rappaport
tm426569,A Twelve-Year Night,7.45,Álvaro Brechner
tm327551,Born in Syria,7.45,Hernán Zin
tm1255014,Hasan Minhaj: The King's Jester,7.45,Prashanth Venkataramanujam
tm989672,Creating The Queen's Gambit,7.45,
tm845496,Crip Camp: A Disability Revolution,7.45,Nicole Newnham
tm845496,Crip Camp: A Disability Revolution,7.45,James Lebrecht
tm322128,Cactus Flower,7.45,Brian Hanford
tm49405,Inuyasha the Movie: Affections Touching Across Time,7.45,Toshiya Shinohara
tm828326,The Crystal Calls - Making The Dark Crystal: Age of Resistance,7.45,Randall Lobb
tm89386,Hitler: A Career,7.45,Joachim Fest
tm158302,Ankhon Dekhi,7.45,Rajat Kapoor
tm135083,Cairo Station,7.45,Youssef Chahine
tm185208,Elena,7.449999999999999,Petra Costa
tm224377,Heneral Luna,7.449999999999999,Jerrold Tarog
tm810423,"Colin Quinn: Red State, Blue State",7.449999999999999,Bobby Moresco
tm847805,Ludo,7.449999999999999,Anurag Basu
tm22989,Jim Gaffigan: Beyond the Pale,7.447,Michael Drumm
tm1271910,Panayotis Pascot: Almost,7.4465,Adib Alkhalidey
tm1271910,Panayotis Pascot: Almost,7.4465,Panayotis Pascot
tm109495,Spirit: Stallion of the Cimarron,7.446,Kelly Asbury
tm109495,Spirit: Stallion of the Cimarron,7.446,Lorna Cook
tm1000296,New Gods: Nezha Reborn,7.445499999999999,Zhao Ji
tm410742,Happy as Lazzaro,7.443,Alice Rohrwacher
tm847430,Words Bubble Up Like Soda Pop,7.438,Kyohei Ishiguro
tm850382,Sillu Karupatti,7.4375,Halitha Shameem
tm1092892,Found,7.4355,
tm1251092,The Redeem Team,7.4315,Jon Weinbach
tm433381,Mirage,7.4295,Oriol Paulo
tm29269,Jodhaa Akbar,7.425,Ashutosh Gowariker
tm32982,Les Misérables,7.422499999999999,Tom Hooper
tm1040743,Where the Crawdads Sing,7.4195,Olivia Newman
tm313712,Mom,7.418,Ravi Udyawar
tm454824,Silver Skates,7.416499999999999,Michael Lockshin
tm1003034,The Witcher: Nightmare of the Wolf,7.407500000000001,Han Kwang-il
tm85549,Tito,7.4055,Janja Glogovac
tm320817,Mersal,7.4045000000000005,Atlee
tm373655,Sarvam Thaala Mayam,7.4030000000000005,Rajiv Menon
tm193211,Mucize,7.4,Mahsun Kırmızıgül
tm376421,HiGH&LOW The Movie 2: End of Sky,7.4,Shigeaki Kubo
tm847629,Dolly Parton: Here I Am,7.4,Francis Whately
tm357589,The Guernsey Literary & Potato Peel Pie Society,7.4,Mike Newell
tm837690,Eeb Allay Ooo!,7.4,Prateek Vats
tm231911,Everyday I Love You,7.4,Mae Cruz-Alviar
tm480647,Ayana,7.4,Aidana Topchubaeva
tm134407,Dev.D,7.4,Anurag Kashyap
tm845532,Mucho Mucho Amor: The Legend of Walter Mercado,7.4,Cristina Costantini
tm147686,Kevin Hart: I'm a Grown Little Man,7.4,Shannon Hartman
tm845532,Mucho Mucho Amor: The Legend of Walter Mercado,7.4,Kareem Tabsch
tm240733,100 Meters,7.4,Marcel Barrena
tm410435,To All the Boys I've Loved Before,7.4,Susan Johnson
tm1191860,Oprah + Viola: A Netflix Special Event,7.4,
tm1073555,Thimmarusu: Assignment Vali,7.4,Sharan Koppisetty
tm69601,Eega,7.4,S. S. Rajamouli
tm72251,What About Dick?,7.4,Aubrey Powell
tm417440,Camarón: The Film,7.4,Alexis Morante
tm72251,What About Dick?,7.4,Eric Idle
tm423802,Luciano Mellera: Infantiloide,7.4,Bruno Herrera Manzo
tm299230,"Beard, Hair & Stache",7.4,Lucio Branco
tm113234,A Chinese Odyssey Part One: Pandora's Box,7.4,Jeffrey Lau
tm673809,Schumacher,7.4,Hanns-Bruno Kammertöns
tm933447,Michael McIntyre: Showman,7.4,
tm376421,HiGH&LOW The Movie 2: End of Sky,7.4,Tsuyoshi Nakakuki
tm244220,Darkest Hour,7.4,Joe Wright
tm35535,Frances Ha,7.4,Noah Baumbach
tm323262,Seven Souls in the Skull Castle,7.4,
tm1168689,"Monica, O My Darling",7.4,Vasan Bala
tm89764,Inuyasha the Movie 4: Fire on the Mystic Island,7.4,Toshiya Shinohara
tm673809,Schumacher,7.4,Vanessa Nöcker
tm673809,Schumacher,7.4,Michael Wech
tm944561,Rooting for Roona,7.4,Pavitra Chalam
tm902870,7 Yards: The Chris Norton Story,7.4,Jonathon Link
tm300615,Mudbound,7.4,Dee Rees
tm91046,"Cairo 6,7,8",7.4,Mohamed Diab
tm200838,Chhota Bheem In Dholakpur to Kathmandu,7.4,
tm944561,Rooting for Roona,7.4,Akshay Shankar
tm971431,Ari Eldjárn: Pardon My Icelandic,7.4,August Jakobsson
tm367065,Shirkers,7.4,Sandi Tan
tm1069551,Bullet Train,7.3985,David Leitch
tm245235,Ali Wong: Baby Cobra,7.393,Jay Karas
tm828369,Lunana: A Yak in the Classroom,7.391,Pawo Choyning Dorji
tm1247481,Skandal! Bringing Down Wirecard,7.38,James Erskine
tm819107,Aziz Ansari: Right Now,7.378,Spike Jonze
tm145243,Wake Up Sid,7.375,Ayan Mukerji
tm409456,Manto,7.374499999999999,Nandita Das
tm350945,Posesif,7.373,Edwin
tm437608,Adam Sandler: 100% Fresh,7.3725000000000005,Steven Brill
tm429377,Bert Kreischer: Secret Time,7.371499999999999,Todd Biermann
tm252245,The White Helmets,7.366,Orlando von Einsiedel
tm86637,The Aviator,7.3614999999999995,Martin Scorsese
tm244174,Okja,7.3505,Bong Joon-ho
tm990983,Paper Lives,7.35,Can Ulkay
tm146426,The Age of Adaline,7.35,Lee Toland Krieger
tm432313,Manu,7.35,Phanindra Narsetti
tm450095,37 Seconds,7.35,Hikari
tm944331,Shawn Mendes: In Wonder,7.35,Grant Singer
tm315345,City of Joy,7.35,Madeleine Gavin
tm845484,Dick Johnson Is Dead,7.35,Kirsten Johnson
tm247444,Poshter Girl,7.35,
tm452900,ReMastered: Massacre at the Stadium,7.35,Bent-Jorgen Perlmutt
tm245383,Te Ata,7.35,Nathan Frankowski
tm1248636,Is That Black Enough for You?!?,7.35,Elvis Mitchell
tm433215,Exes Baggage,7.35,Dan Villegas
tm182275,Omar,7.35,Hany Abu-Assad
tm450129,Sakaling Maging Tayo,7.35,Jaime P. Habac Jr.
tm196296,A Monster Calls,7.35,Sally Cookson
tm981956,Spirit Riding Free: Ride Along Adventure,7.35,
tm425884,They'll Love Me When I'm Dead,7.35,Morgan Neville
tm448767,Knock Down the House,7.35,Rachel Lears
tm143227,Begin Again,7.35,John Carney
tm463217,Hamid,7.35,Aijaz Khan
tm860965,Dave Chappelle: The Kennedy Center Mark Twain Prize,7.35,Chris Robinson
tm57169,Monty Python: Live at Aspen,7.35,Paul Miller
tm298084,On Body and Soul,7.35,Ildikó Enyedi
tm929600,Afonso Padilha: Classless,7.35,Júnior Carelli
tm929600,Afonso Padilha: Classless,7.35,Rudge Campos
tm1076198,Blue Dream: The Road to Wembley,7.35,Manuele Mandolesi
tm143372,Stand by Me Doraemon,7.35,Takashi Yamazaki
tm16479,White Christmas,7.35,Michael Curtiz
tm143372,Stand by Me Doraemon,7.35,Ryuichi Yagi
tm233344,Kapoor & Sons,7.35,Shakun Batra
tm27298,Saladin the Victorious,7.35,Youssef Chahine
tm942240,Dance of the Forty One,7.349,David Pablos
tm315174,Phantom Thread,7.3485,Paul Thomas Anderson
tm831061,Magamuni,7.3445,Santha Kumar
tm9898,Muthu,7.34,K. S. Ravikumar
tm818502,"Live Twice, Love Once",7.3395,María Ripoll
tm1251078,The Volcano: Rescue from Whakaari,7.338,Rory Kennedy
tm1287593,Luther: The Fallen Sun,7.3375,Jamie Payne
tm102848,Peepli Live,7.3295,Anusha Rizvi
tm453862,The Call,7.3285,Lee Chung-hyun
tm852097,A Whisker Away,7.328,Junichi Sato
tm852097,A Whisker Away,7.328,Tomotaka Shibayama
tm139844,Southpaw,7.327999999999999,Antoine Fuqua
tm182322,Kai Po Che!,7.326499999999999,Abhishek Kapoor
tm374845,The Seven Deadly Sins: Prisoners of the Sky,7.3255,Yasuto Nishikata
tm374845,The Seven Deadly Sins: Prisoners of the Sky,7.3255,Noriyuki Abe
tm854669,Taylor Tomlinson: Quarter-Life Crisis,7.3235,Marcus Raboy
tm1018418,Two Distant Strangers,7.318,Martin Desmond Roe
tm1018418,Two Distant Strangers,7.318,Travon Free
tm445153,Njan Prakashan,7.317,Sathyan Anthikad
tm841825,My Little Pony: A New Generation,7.311999999999999,Robert Cullen
tm75662,The Island,7.3100000000000005,Sherif Arafa
tm151210,Jim Gaffigan: Obsessed,7.3095,Jay Chapman
tm219248,The Fundamentals of Caring,7.3095,Rob Burnett
tm1092864,The Unforgivable,7.3035,Nora Fingscheidt
tm17823,Grease,7.303,Randal Kleiser
tm285356,First They Killed My Father,7.3004999999999995,Angelina Jolie
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Mir Mokarram Hossain
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Golam Kibria
tm139349,Jim Gaffigan: King Baby,7.300000000000001,Troy Miller
tm901947,Little Big Women,7.300000000000001,Joseph Chen-Chieh Hsu
tm351214,Long Shot,7.300000000000001,
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Abdullah Al Noor
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Tanvir Ahsan
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Syed Ahmed Shawki
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Rahat Rahman
tm214085,Tig,7.300000000000001,Kristina Goolsby
tm446625,Miles Davis: Birth of the Cool,7.300000000000001,Stanley Nelson
tm1168932,Taylor Tomlinson: Look at You,7.300000000000001,Kristian Mercado Figueroa
tm502532,Fantastic Fungi,7.300000000000001,Louie Schwartzberg
tm446176,American Factory,7.300000000000001,Julia Reichert
tm945168,Secrets of the Saqqara Tomb,7.300000000000001,James Tovell
tm67444,Jim Gaffigan: Mr. Universe,7.300000000000001,Jay Karas
tm446176,American Factory,7.300000000000001,Steven Bognar
tm469400,Brené Brown: The Call to Courage,7.300000000000001,Sandra Restrepo
tm1002869,Fate: The Winx Saga - The Afterparty,7.300000000000001,Joe Guidry
tm214085,Tig,7.300000000000001,Ashley York
tm1248255,Sheng Wang: Sweet and Juicy,7.300000000000001,Ali Wong
tm1217920,LiSA Another Great Day,7.300000000000001,Taketoshi Sado
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Mahmudul Islam
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Robiul Alam Robi
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Krishnendu Chattopadhyay
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Nuhash Humayun
tm1265694,Barbie Epic Road Trip,7.300000000000001,Conrad Helten
tm475254,"Sincerely Yours, Dhaka",7.300000000000001,Saleh Sobhan Auneem
tm366973,Tom Segura: Disgraceful,7.3,Jay Karas
tm148597,Monty Python: Live (Mostly),7.3,Eric Idle
tm374454,Indian Horse,7.3,Stephen S. Campanelli
tm1237643,Untold: The Race of the Century,7.3,Chapman Way
tm849565,Generasi 90an: Melankolia,7.3,Mohammad Irfan Ramly
tm845850,Out of the Clear Blue Sky,7.3,Pepe Bojórquez
tm30289,Jeff Dunham: Arguing with Myself,7.3,Manny Rodriguez
tm87672,Rabun,7.3,Yasmin Ahmad
tm844513,M8 - When Death Rescues Life,7.3,Jeferson De
tm148597,Monty Python: Live (Mostly),7.3,Aubrey Powell
tm1216422,Sherdil,7.3,Srijit Mukherji
tm1237643,Untold: The Race of the Century,7.3,Maclain Way
tm935993,Classmates Minus,7.3,Huang Hsin-Yao
tm1166288,Rescued by Ruby,7.3,Katt Shea
tm819950,Anima,7.3,Paul Thomas Anderson
tm1022953,Who We Are: A Chronicle of Racism in America,7.3,Sarah Kunstler
tm811691,Thomas & Friends: Full Steam To The Rescue!,7.3,
tm70222,Sivaji: The Boss,7.3,Shankar
tm144520,Excuse My French,7.3,Amr Salama
tm209037,Tea Time,7.3,Maite Alberdi
tm351216,Joan Didion: The Center Will Not Hold,7.3,Griffin Dunne
tm233023,Tom Segura: Mostly Stories,7.3,Jay Karas
tm869307,Three Thieves,7.3,Udoka Oyeka
tm1039571,The Upshaws - The Afterparty,7.3,
tm171929,The Short Game,7.3,Josh Greenbaum
tm1082314,Untold: Malice at the Palace,7.3,Floyd Russ
tm166723,It Takes a Man and a Woman,7.3,Cathy Garcia-Molina
tm1125504,The Woman King,7.3,Gina Prince-Bythewood
tm323300,Joshua: Teenager vs. Superpower,7.3,Joe Piscatella
tm137898,Woman in Gold,7.3,Simon Curtis
tm1022953,Who We Are: A Chronicle of Racism in America,7.3,Emily Kunstler
tm233023,Tom Segura: Mostly Stories,7.3,Rami Hachache
tm453099,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,7.3,Martin Scorsese
tm369433,Awe!,7.3,Prasanth Varma
tm326704,Parmanu: The Story of Pokhran,7.297,Abhishek Sharma
tm1247022,Jo Koy: Live from the Los Angeles Forum,7.2945,Shannon Hartman
tm943790,Summerland,7.2895,Jessica Swale
tm982100,"ariana grande: excuse me, i love you",7.289,Paul Dugdale
tm414447,Dear Ex,7.2875,Chih-yen Hsu
tm414447,Dear Ex,7.2875,Mag Hsu
tm120386,Labyrinth,7.286,Jim Henson
tm324124,"Oh, Hello on Broadway",7.281000000000001,Michael John Warren
tm885860,Hannah Gadsby: Douglas,7.281,Madeleine Parry
tm919210,Uma Maheswara Ugra Roopasya,7.275,Venkatesh Maha
tm473502,83,7.2735,Kabir Khan
tm69975,Rocky II,7.273,Sylvester Stallone
tm176630,The Butler,7.2725,Lee Daniels
tm840224,Seth Meyers: Lobby Baby,7.272,Neal Brennan
tm843768,John Mulaney & The Sack Lunch Bunch,7.27,Rhys Thomas
tm151860,Free to Play,7.268,Valve Company
tm313988,The Death and Life of Marsha P. Johnson,7.2675,David France
tm244208,It,7.2675,Andy Muschietti
tm1067148,The Sea Beast,7.2620000000000005,Chris Williams
tm1138477,Downfall: The Case Against Boeing,7.2605,Rory Kennedy
tm1247307,Sr.,7.2585,Chris Smith
tm360945,Soorma,7.2585,Shaad Ali
tm455636,The Dirt,7.255,Jeff Tremaine
tm890674,Becoming,7.2535,Nadia Hallgren
tm72587,Guru,7.250500000000001,Mani Ratnam
tm1232640,Ariyippu,7.25,Mahesh Narayanan
tm984935,Rhys Nicholson: Live at the Athenaeum,7.25,Toby Parkinson
tm143914,Little Boy,7.25,Alejandro Monteverde
tm246056,Garfunkel and Oates: Trying to be Special,7.25,Jeremy Konner
tm858287,Jersey,7.25,Gowtam Tinnanuri
tm1226954,Girl in the Picture,7.25,Skye Borgman
tm347530,Gaga: Five Foot Two,7.25,Chris Moukarbel
tm437631,Derren Brown: Sacrifice,7.25,
tm246056,Garfunkel and Oates: Trying to be Special,7.25,Riki Lindhome
tm1166331,The Bad Guys,7.25,Pierre Perifel
tm139922,"The Other One: The Long, Strange Trip of Bob Weir",7.25,Mike Fleiss
tm357272,Barbra: The Music ... The Mem'ries ... The Magic!,7.25,Barbra Streisand
tm357272,Barbra: The Music ... The Mem'ries ... The Magic!,7.25,Jim Gable
tm1068384,The Champion of Auschwitz,7.25,Maciej Barczewski
tm494531,Seventeen,7.25,Daniel Sánchez Arévalo
tm60722,Galaxy Quest,7.25,Dean Parisot
tm450462,Petta,7.25,Karthik Subbaraj
tm934040,American Murder: The Family Next Door,7.25,Jenny Popplewell
tm239927,Official Secrets,7.25,Gavin Hood
tm290157,XV Beyond the Tryline,7.25,Pierre Deschamps
tm149747,The Perfect Dictatorship,7.25,Luis Estrada
tm373452,Kannum Kannum Kollaiyadithaal,7.25,
tm315344,Molly's Game,7.25,Aaron Sorkin
tm244079,Sofía Niño de Rivera: Exposed,7.25,Jan Suter
tm244079,Sofía Niño de Rivera: Exposed,7.25,Raúl Campos
tm361998,The Wolf's Call,7.25,Antonin Baudry
tm362878,Dilan 1990,7.25,Pidi Baiq
tm362878,Dilan 1990,7.25,Fajar Bustomi
tm44634,Kevin James: Sweat the Small Stuff,7.25,Paul Miller
tm177958,Pyaar Ka Punchnama,7.25,Luv Ranjan
tm178106,Chillar Party,7.25,Nitesh Tiwari
tm178106,Chillar Party,7.25,Vikas Bahl
tm943808,Guillermo Vilas: Settling the Score,7.25,Matías Gueilburt
tm481594,Bheem vs Aliens,7.25,
tm1255968,The Trapped 13: How We Survived The Thai Cave,7.25,Pailin Wedel
tm125985,Mobile Suit Gundam II: Soldiers of Sorrow,7.2455,Yoshiyuki Tomino
tm245594,Dear Zindagi,7.243,Gauri Shinde
tm175687,Sir! No Sir!,7.2425,David Zeiger
tm145791,Miss Granny,7.242,Hwang Dong-hyuk
tm37945,Rock On!!,7.2405,Abhishek Kapoor
tm438502,Sad Hill Unearthed,7.2385,Guillermo de Oliveira
tm422715,Stree,7.2364999999999995,Amar Kaushik
tm431760,Paskal,7.233499999999999,Adrian Teh
tm991351,Pelé,7.2315000000000005,Ben Nicholas
tm991351,Pelé,7.2315000000000005,David Tryhorn
tm417392,The King,7.231,David Michôd
tm39130,Notting Hill,7.2305,Roger Michell
tm861018,Sweet & Sour,7.2285,Lee Kae-byeok
tm922706,Fear Street: 1666,7.228,Leigh Janiak
tm425889,The Ballad of Buster Scruggs,7.2225,Joel Coen
tm425889,The Ballad of Buster Scruggs,7.2225,Ethan Coen
tm306631,Trevor Noah: Afraid of the Dark,7.2219999999999995,David Paul Meyer
tm244277,Pa Paandi,7.220000000000001,Dhanush
tm1254742,Beyond the Universe,7.215,Diego Freitas
tm177044,Naruto Shippuden the Movie: Blood Prison,7.212999999999999,Masahiko Murata
tm1247951,"You Can Do It, My Dear!",7.2125,Selçuk Metin
tm17249,Animal House,7.21,John Landis
tm245271,Gantz:O,7.2035,Keiichi Sato
tm245271,Gantz:O,7.2035,Yasushi Kawamura
tm177258,Delhi Belly,7.201499999999999,Abhinay Deo
tm205812,The Siege of Jadotville,7.2,Richie Smyth
tm1286151,"Pamela, A Love Story",7.2,Ryan White
tm315858,White Boy,7.2,Shawn Rech
tm1082536,Untold: Crime & Penalties,7.2,Maclain Way
tm220317,Demetri Martin: Live (At The Time),7.2,Jay Karas
tm845549,The Reason I Jump,7.2,Jerry Rothwell
tm1020520,A Stand Worthy of Men,7.2,
tm203186,Children of Shatila,7.2,Mai Masri
tm166740,Chhota Bheem & Krishna in Mayanagari,7.2,
tm1173806,Night Drive,7.2,Vysakh
tm258072,Adam: His Song Continues,7.2,Robert Markowitz
tm281182,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,7.2,Manny Rodriguez
tm403197,Heaven Without People,7.2,Lucien Bourjeily
tm139617,Dragons: Dawn Of The Dragon Racers,7.2,Elaine Bogan
tm307910,What the Health,7.2,Keegan Kuhn
tm852996,Captain Underpants: Epic Choice-o-rama,7.2,Todd Grimes
tm1171107,Surviving Paradise: A Family Tale,7.2,Renée Godfrey
tm1231632,A Jazzman's Blues,7.2,Tyler Perry
tm450769,Nathicharami,7.2,Mansore
tm1248449,Seven,7.2,Tosin Igho
tm898322,This Lady Called Life,7.2,Kayode Kasum
tm232954,Audrie & Daisy,7.2,Bonni Cohen
tm232954,Audrie & Daisy,7.2,Jon Shenk
tm1002532,God's Crooked Lines,7.2,Oriol Paulo
tm1005109,Kingdom: Ashin of the North,7.2,Kim Seong-hun
tm182534,From One Second to the Next,7.2,Werner Herzog
tm244175,The Zookeeper's Wife,7.2,Niki Caro
tm250247,Chhota Bheem & Krishna vs Zimbara,7.2,
tm315858,White Boy,7.2,Christopher S. Rech
tm1082536,Untold: Crime & Penalties,7.2,Chapman Way
tm426260,Si Doel the Movie,7.2,Rano Karno
tm335263,Kathleen Madigan: Bothering Jesus,7.2,Lorene Machado
tm139617,Dragons: Dawn Of The Dragon Racers,7.2,John Sanford
tm366143,Maktub,7.2,Oded Raz
tm855232,Luccas Neto in: The End of Christmas,7.2,Lucas Margutti
tm1180743,Hikaru Utada Live Sessions from AIR Studios,7.2,David Barnard
tm1196455,The Photographer: Murder in Pinamar,7.2,Alejandro Hartmann
tm434676,Joe Rogan: Strange Times,7.199999999999999,Anthony Giordano
tm430106,El Pepe: A Supreme Life,7.199999999999999,Emir Kusturica
tm1165966,The Pez Outlaw,7.199999999999999,Amy Bandlien Storkel
tm353046,Patton Oswalt: Annihilation,7.199999999999999,Bobcat Goldthwait
tm853485,Night on Earth: Shot in the Dark,7.199999999999999,Alex Minton
tm239683,Team Foxcatcher,7.199999999999999,Jon Greenhalgh
tm424032,My Masterpiece,7.199999999999999,Gastón Duprat
tm440996,Trevor Noah: Son of Patricia,7.199999999999999,David Paul Meyer
tm1003261,Nate Bargatze: The Greatest Average American,7.199999999999999,Troy Miller
tm1165966,The Pez Outlaw,7.199999999999999,Bryan Storkel
tm120069,The Nice Guys,7.199,Shane Black
tm351201,In the Family,7.1965,Ozan Açıktan
tm57536,The Hunger Games,7.194,Gary Ross
tm1207715,Larva Pendant,7.19,Young-cheol Joe
tm844662,Ronny Chieng: Asian Comedian Destroys America!,7.186,Sebastian DiNatale
tm1298826,Iratta,7.185499999999999,Rohith Krishnan
tm140389,Paddington,7.183,Paul King
tm856378,Don't Look Up,7.1815,Adam McKay
tm912373,Jim Jefferies: Intolerant,7.18,Scott Zabielski
tm1119015,Love Like the Falling Petals,7.179,Yoshihiro Fukagawa
tm1238075,Inside the Mind of a Cat,7.1775,Andy Mitchell
tm843938,18 Presents,7.1745,Francesco Amato
tm311995,The Battleship Island,7.169499999999999,Ryoo Seung-wan
tm963182,Trollhunters: Rise of the Titans,7.164,Johane Matte
tm963182,Trollhunters: Rise of the Titans,7.164,Andrew L. Schmidt
tm963182,Trollhunters: Rise of the Titans,7.164,Francisco Ruiz Velasco
tm55100,Dil Se..,7.1585,Mani Ratnam
tm407827,Girl,7.156,Lukas Dhont
tm140472,Dope,7.155,Rick Famuyiwa
tm210040,The Founder,7.151,John Lee Hancock
tm253083,Blue Jay,7.15,Alexandre Lehmann
tm313974,Get Me Roger Stone,7.15,Dylan Bank
tm852172,Apollo 10½:  A Space Age Childhood,7.15,Richard Linklater
tm13,Out of Africa,7.15,Sydney Pollack
tm313974,Get Me Roger Stone,7.15,Morgan Pehme
tm447514,Vir Das: Losing It,7.15,Marcus Raboy
tm445456,Pihu,7.15,Vinod Kapri
tm6859,My Girl,7.15,Howard Zieff
tm469432,Hating Peter Tatchell,7.15,Christopher Amos
tm313974,Get Me Roger Stone,7.15,Daniel DiMauro
tm96595,Lakshya,7.15,Farhan Akhtar
tm327708,Bareilly Ki Barfi,7.15,Ashwiny Iyer Tiwari
tm236659,Sky Ladder: The Art of Cai Guo-Qiang,7.15,Kevin Macdonald
tm368699,The Devil All the Time,7.15,Antonio Campos
tm812916,The Stronghold,7.15,Cédric Jimenez
tm373873,Weed the People,7.15,Abby Epstein
tm1107591,Enola Holmes 2,7.15,Harry Bradbeer
tm472231,Si Doel the Movie 2,7.15,Rano Karno
tm1092995,Shaun the Sheep: The Flight Before Christmas,7.15,Steve Cox
tm1020851,Back to the Outback,7.15,Claire Knight
tm404475,The Bleeding Edge,7.15,Kirby Dick
tm340587,Ittefaq,7.15,
tm348386,Resurface,7.15,Wynn Padula
tm409942,Shéhérazade,7.15,Jean Bernard Marlin
tm975616,The Beginning of Life 2: Outside,7.15,Renata Terra
tm999927,A Cop Movie,7.15,Alonso Ruizpalacios
tm363003,Seeing Allred,7.15,Sophie Sartain
tm1166429,Whindersson Nunes: My Own Show!,7.15,Renata Shoel
tm423761,Iliza Shlesinger: Elder Millennial,7.15,Steve Paley
tm363003,Seeing Allred,7.15,Roberta Grossman
tm843276,Memories of a Teenager,7.15,Lucas Santa Ana
tm348386,Resurface,7.15,Joshua Izenberg
tm205333,You're My Boss,7.15,Antoinette Jadaone
tm882887,LA Originals,7.15,Estevan Oriol
tm1020851,Back to the Outback,7.15,Harry Cripps
tm675171,The Black Godfather,7.15,Reginald Hudlin
tm948128,Audrey,7.15,Helena Coan
tm878575,The Heartbreak Club,7.15,Bagus Bramanti
tm149432,Seabiscuit,7.15,Gary Ross
tm878575,The Heartbreak Club,7.15,Charles Gozali
